

   0.00000E+00   0.00000E+00   0.00000E+00   0.15690E+02   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.89625E+01   0.11837E+02   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.16533E+03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.34300E-01
   0.00000E+00   0.00000E+00   0.00000E+00   0.11698E+02   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.12272E+00   0.53114E+01   0.51639E+01   0.00000E+00   0.56349E+00
   0.00000E+00   0.00000E+00   0.21407E+02   0.21231E+01   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.82870E-01
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.21116E+00
   0.13372E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.10109E+03   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.77597E+02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.44213E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.11258E+01   0.10404E+03   0.00000E+00   0.00000E+00   0.00000E+00
   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01

   0.29115E+01   0.24430E+01   0.41113E+01   0.23194E+02   0.43064E+01   0.40559E+01
   0.13409E+01   0.10756E+01   0.13382E+01   0.13058E+01   0.16546E+01   0.14360E+01
   0.12822E+01   0.10626E+01   0.12819E+01   0.13579E+01   0.15949E+01   0.12324E+01
   0.15959E+01   0.14128E+01   0.16294E+01   0.13325E+01   0.17922E+01   0.15736E+01
   0.25040E+01   0.17077E+01   0.14561E+02   0.18245E+02   0.29842E+01   0.27621E+01
   0.64902E-01   0.52757E-01   0.64622E-01   0.61973E-01   0.78234E-01   0.64029E-01
   0.71231E+01   0.20709E+03   0.35036E+02   0.84598E+01   0.11521E+02   0.67952E+01
   0.12201E+01   0.10352E+01   0.12159E+01   0.12058E+01   0.15050E+01   0.11659E+01
   0.64394E-01   0.41239E-01   0.59081E-01   0.65097E-01   0.13557E+00   0.65115E-01
   0.40960E-01   0.30494E-01   0.43224E-01   0.80313E-01   0.79216E-01   0.12293E+00
   0.13035E+01   0.11851E+01   0.21674E+01   0.16251E+02   0.22476E+01   0.24958E+01
   0.12220E+01   0.10278E+01   0.12183E+01   0.12091E+01   0.14984E+01   0.11585E+01
   0.18507E+01   0.20570E+01   0.89872E+01   0.84320E+01   0.20329E+01   0.34975E+01
