

   0.16920E+02   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.16285E+02   0.84919E-01   0.37840E+01   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.17296E+03   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.55333E-02   0.00000E+00   0.00000E+00   0.00000E+00
   0.11552E+02   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.69530E+01   0.10093E+01   0.41667E+01   0.00000E+00
   0.65918E+01   0.34283E+01   0.16916E+02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.11421E+00   0.18555E-02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.29206E-02   0.14320E+00   0.00000E+00   0.24023E-01
   0.00000E+00   0.13825E+02   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.10158E+03
   0.00000E+00   0.65975E+02   0.12202E+02   0.00000E+00
   0.00000E+00   0.41540E+01   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.26634E+01   0.99425E+02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.99999E+03   0.99999E+03   0.99999E+03   0.99999E+03
   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01

   0.23377E+02   0.26787E+01   0.29351E+01   0.39863E+01
   0.14207E+01   0.14828E+01   0.11801E+01   0.17705E+01
   0.14562E+01   0.13341E+01   0.11270E+01   0.16958E+01
   0.15275E+01   0.16906E+01   0.14998E+01   0.19948E+01
   0.22082E+02   0.31475E+01   0.74185E+01   0.25010E+01
   0.67279E-01   0.68517E-01   0.57036E-01   0.81914E-01
   0.11936E+02   0.66145E+01   0.19986E+03   0.11178E+02
   0.13217E+01   0.12494E+01   0.10854E+01   0.15743E+01
   0.75000E-01   0.72393E-01   0.48302E-01   0.14153E+00
   0.94582E-01   0.99450E-01   0.42472E-01   0.11709E+00
   0.15401E+02   0.13358E+01   0.16715E+01   0.22190E+01
   0.13086E+01   0.12646E+01   0.10875E+01   0.15754E+01
   0.10101E+02   0.30952E+01   0.64474E+01   0.21764E+01
   0.12099E+02   0.83052E+01   0.22683E+02   0.43222E+01
   0.15748E+01   0.13737E+01   0.11511E+01   0.17392E+01
   0.13003E+01   0.12602E+01   0.10874E+01   0.15781E+01
   0.66838E-01   0.58002E-01   0.32813E-01   0.72851E-01
   0.52672E-01   0.20661E+00   0.71527E-01   0.72751E-01
   0.13406E+01   0.12608E+01   0.10959E+01   0.15925E+01
   0.13188E+01   0.12546E+01   0.10978E+01   0.15700E+01
   0.13190E+01   0.12726E+01   0.11052E+01   0.15954E+01
   0.14345E+01   0.13812E+01   0.12370E+01   0.17053E+01
   0.20027E+01   0.13855E+01   0.11923E+01   0.20388E+01
   0.13586E+01   0.12715E+01   0.10969E+01   0.16024E+01
   0.10571E+00   0.29058E+00   0.78134E-01   0.20567E+00
   0.62205E+00   0.16335E+02   0.10630E+01   0.16935E+01
   0.19701E+02   0.41597E+02   0.21069E+02   0.16055E+03
   0.21448E+02   0.10483E+03   0.34673E+02   0.40379E+02
