

   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.15627E+02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.14601E+01   0.00000E+00   0.00000E+00   0.44414E+01   0.13115E+02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.18045E+03   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.22476E-01   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.11614E+02
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.21222E+01   0.00000E+00   0.00000E+00   0.36466E+01   0.57347E+01
   0.95166E+01   0.00000E+00   0.00000E+00   0.10290E+02   0.44470E+01
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.19650E-01   0.95109E-01   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.17478E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.13533E+02   0.00000E+00   0.00000E+00
   0.00000E+00   0.10345E+03   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.62555E+01   0.75071E+02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.68482E+02   0.00000E+00   0.00000E+00   0.40672E+02   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
   0.99999E+03   0.99999E+03   0.99999E+03   0.99999E+03   0.99999E+03
   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01   0.10000E+01

   0.25007E+01   0.46147E+01   0.32088E+01   0.41067E+01   0.22231E+02
   0.11356E+01   0.16866E+01   0.13546E+01   0.15295E+01   0.12844E+01
   0.11259E+01   0.16299E+01   0.12796E+01   0.13333E+01   0.13463E+01
   0.14682E+01   0.18297E+01   0.15721E+01   0.17438E+01   0.13387E+01
   0.52407E+01   0.17608E+01   0.14907E+01   0.10251E+02   0.18513E+02
   0.55701E-01   0.78647E-01   0.64209E-01   0.69351E-01   0.61303E-01
   0.20473E+03   0.10887E+02   0.66001E+01   0.19266E+02   0.10241E+02
   0.10811E+01   0.15102E+01   0.12152E+01   0.12708E+01   0.11930E+01
   0.47184E-01   0.12603E+00   0.62718E-01   0.71873E-01   0.63466E-01
